a : -296.0000, 0 -> 2
b : 774.0000, 0 -> 0
a : -314.0000, 1 -> 7
b : 3.0000, 1 -> 1
a : -40.0000, 2 -> 6
b : -144.0000, 2 -> 3
a : -790.0000, 3 -> 0
b : 263.0000, 3 -> 5
a : -981.0000, 4 -> 7
b : 157.0000, 4 -> 7
a : -17.0000, 5 -> 7
b : 812.0000, 5 -> 3
a : -885.0000, 6 -> 7
b : -286.0000, 6 -> 5
a : -139.0000, 7 -> 7
b : 571.0000, 7 -> 3
b : 345.0000, 0 -> 4
a : -718.0000, 1 -> 6
a : -218.0000, 2 -> 4
a : 932.0000, 3 -> 6
a : -711.0000, 4 -> 5
a : 449.0000, 5 -> 1
b : 38.0000, 6 -> 1
b : 199.0000, 7 -> 5
