a : 771.0000, 0 -> 3
b : 311.0000, 0 -> 2
c : 390.0000, 0 -> 0
d : -106.0000, 0 -> 3
a : 814.0000, 1 -> 3
b : -508.0000, 1 -> 2
c : 330.0000, 1 -> 0
d : -476.0000, 1 -> 3
a : -178.0000, 2 -> 0
b : -542.0000, 2 -> 3
c : 820.0000, 2 -> 3
d : 54.0000, 2 -> 0
a : -71.0000, 3 -> 0
b : 172.0000, 3 -> 3
c : -528.0000, 3 -> 2
d : -866.0000, 3 -> 3
b : -928.0000, 0 -> 1
d : 245.0000, 0 -> 1
a : -938.0000, 1 -> 0
d : -975.0000, 1 -> 1
b : -171.0000, 2 -> 0
d : 66.0000, 2 -> 1
b : -100.0000, 3 -> 2
c : 551.0000, 3 -> 3
