a : 126.0000, 0 -> 2
b : 761.0000, 0 -> 4
a : -512.0000, 1 -> 1
b : -317.0000, 1 -> 1
a : -729.0000, 2 -> 3
b : 443.0000, 2 -> 1
a : 808.0000, 3 -> 5
b : 560.0000, 3 -> 1
a : 108.0000, 4 -> 5
b : 472.0000, 4 -> 0
a : -279.0000, 5 -> 5
b : 14.0000, 5 -> 3
a : -919.0000, 6 -> 6
b : 324.0000, 6 -> 4
a : 225.0000, 7 -> 0
b : -94.0000, 7 -> 6
a : 262.0000, 0 -> 3
b : -359.0000, 1 -> 3
b : -686.0000, 2 -> 7
b : -703.0000, 3 -> 7
a : -560.0000, 4 -> 4
b : -619.0000, 5 -> 6
b : -132.0000, 6 -> 5
a : -745.0000, 7 -> 2
