a : -511.0000, 0 -> 3
b : 294.0000, 0 -> 0
c : -63.0000, 0 -> 0
d : -986.0000, 0 -> 3
a : -357.0000, 1 -> 3
b : -14.0000, 1 -> 2
c : 719.0000, 1 -> 1
d : -726.0000, 1 -> 0
a : 94.0000, 2 -> 3
b : 104.0000, 2 -> 1
c : 11.0000, 2 -> 2
d : 192.0000, 2 -> 2
a : -280.0000, 3 -> 1
b : 441.0000, 3 -> 0
c : 823.0000, 3 -> 1
d : -52.0000, 3 -> 3
b : 268.0000, 0 -> 3
b : 537.0000, 0 -> 2
a : 314.0000, 1 -> 0
c : -421.0000, 1 -> 3
a : 589.0000, 2 -> 1
c : -865.0000, 2 -> 3
b : -926.0000, 3 -> 3
c : 209.0000, 3 -> 2
