a : -188.0000, 0 -> 0
b : 821.0000, 0 -> 6
a : -602.0000, 1 -> 5
b : -719.0000, 1 -> 5
a : 895.0000, 2 -> 7
b : -52.0000, 2 -> 7
a : -585.0000, 3 -> 1
b : 888.0000, 3 -> 5
a : 941.0000, 4 -> 7
b : -759.0000, 4 -> 6
a : 902.0000, 5 -> 7
b : 576.0000, 5 -> 4
a : -250.0000, 6 -> 6
b : -241.0000, 6 -> 3
a : 310.0000, 7 -> 6
b : 975.0000, 7 -> 6
a : 669.0000, 0 -> 7
b : -537.0000, 1 -> 0
b : -47.0000, 2 -> 2
a : 810.0000, 3 -> 5
b : 266.0000, 4 -> 7
b : 185.0000, 5 -> 6
a : 803.0000, 6 -> 0
a : -797.0000, 7 -> 4
a : 333.0000, 7 -> 2
