a : 342.0000, 0 -> 0
b : 285.0000, 0 -> 3
c : -48.0000, 0 -> 0
d : 81.0000, 0 -> 4
a : 971.0000, 1 -> 4
b : 85.0000, 1 -> 3
c : 449.0000, 1 -> 2
d : 954.0000, 1 -> 5
a : -529.0000, 2 -> 6
b : -901.0000, 2 -> 7
c : -472.0000, 2 -> 1
d : 533.0000, 2 -> 0
a : 796.0000, 3 -> 7
b : 0.0000, 3 -> 0
c : 723.0000, 3 -> 4
d : -649.0000, 3 -> 2
a : 705.0000, 4 -> 0
b : 906.0000, 4 -> 7
c : -632.0000, 4 -> 4
d : 374.0000, 4 -> 3
a : 311.0000, 5 -> 2
b : -648.0000, 5 -> 1
c : -712.0000, 5 -> 5
d : 307.0000, 5 -> 2
a : 79.0000, 6 -> 6
b : 178.0000, 6 -> 6
c : 49.0000, 6 -> 4
d : -137.0000, 6 -> 4
a : 281.0000, 7 -> 2
b : 481.0000, 7 -> 2
c : -535.0000, 7 -> 7
d : -351.0000, 7 -> 1
b : -47.0000, 0 -> 4
a : -739.0000, 0 -> 7
b : 649.0000, 1 -> 2
b : -948.0000, 1 -> 6
d : -834.0000, 2 -> 5
a : -630.0000, 2 -> 0
b : 602.0000, 3 -> 1
b : -920.0000, 3 -> 7
d : 547.0000, 4 -> 1
c : -502.0000, 4 -> 3
a : -307.0000, 5 -> 7
b : 946.0000, 5 -> 4
b : 925.0000, 6 -> 3
c : -353.0000, 6 -> 2
d : 792.0000, 7 -> 7
a : 379.0000, 7 -> 1
