a : 812.0000, 0 -> 4
b : 419.0000, 0 -> 2
c : -999.0000, 0 -> 1
d : 1.0000, 0 -> 0
a : -307.0000, 1 -> 2
b : 595.0000, 1 -> 4
c : 289.0000, 1 -> 5
d : 647.0000, 1 -> 3
a : 151.0000, 2 -> 1
b : -151.0000, 2 -> 0
c : 210.0000, 2 -> 2
d : 119.0000, 2 -> 6
a : -959.0000, 3 -> 6
b : 60.0000, 3 -> 7
c : 32.0000, 3 -> 7
d : -901.0000, 3 -> 2
a : 587.0000, 4 -> 4
b : 776.0000, 4 -> 4
c : 755.0000, 4 -> 4
d : -591.0000, 4 -> 1
a : 912.0000, 5 -> 0
b : 291.0000, 5 -> 1
c : -608.0000, 5 -> 2
d : -79.0000, 5 -> 7
a : -299.0000, 6 -> 4
b : 667.0000, 6 -> 6
c : -420.0000, 6 -> 3
d : 846.0000, 6 -> 6
a : -1.0000, 7 -> 3
b : -100.0000, 7 -> 2
c : 833.0000, 7 -> 7
d : 38.0000, 7 -> 7
a : -588.0000, 0 -> 5
a : -902.0000, 0 -> 2
d : -854.0000, 1 -> 6
c : -803.0000, 1 -> 3
c : -794.0000, 2 -> 6
c : 518.0000, 2 -> 3
a : 261.0000, 3 -> 1
c : -497.0000, 3 -> 4
d : -525.0000, 4 -> 7
b : -657.0000, 4 -> 2
c : -864.0000, 5 -> 4
d : 78.0000, 5 -> 2
a : -851.0000, 6 -> 5
b : 698.0000, 6 -> 4
d : 942.0000, 7 -> 0
d : -433.0000, 7 -> 5
