a : 748.0000, 0 -> 1
b : -63.0000, 0 -> 0
c : 436.0000, 0 -> 3
d : 456.0000, 0 -> 2
a : -493.0000, 1 -> 2
b : -13.0000, 1 -> 0
c : -704.0000, 1 -> 1
d : -766.0000, 1 -> 3
a : -630.0000, 2 -> 1
b : -920.0000, 2 -> 1
c : 877.0000, 2 -> 1
d : -81.0000, 2 -> 0
a : -654.0000, 3 -> 1
b : -195.0000, 3 -> 0
c : -622.0000, 3 -> 2
d : 953.0000, 3 -> 3
b : -19.0000, 0 -> 3
b : -949.0000, 0 -> 2
b : -131.0000, 1 -> 1
a : 304.0000, 1 -> 1
d : -485.0000, 2 -> 2
d : 854.0000, 2 -> 1
c : 344.0000, 3 -> 0
a : -176.0000, 3 -> 2
