a : -141.0000, 0 -> 0
b : -234.0000, 0 -> 4
c : -669.0000, 0 -> 3
d : -356.0000, 0 -> 1
a : 887.0000, 1 -> 6
b : 826.0000, 1 -> 1
c : 568.0000, 1 -> 2
d : 256.0000, 1 -> 1
a : 638.0000, 2 -> 3
b : -676.0000, 2 -> 3
c : 202.0000, 2 -> 5
d : 908.0000, 2 -> 7
a : 91.0000, 3 -> 7
b : -710.0000, 3 -> 7
c : -236.0000, 3 -> 3
d : 44.0000, 3 -> 3
a : 106.0000, 4 -> 0
b : -930.0000, 4 -> 6
c : -388.0000, 4 -> 2
d : -310.0000, 4 -> 1
a : -329.0000, 5 -> 1
b : 871.0000, 5 -> 1
c : -238.0000, 5 -> 0
d : -62.0000, 5 -> 1
a : 176.0000, 6 -> 5
b : -55.0000, 6 -> 5
c : 830.0000, 6 -> 5
d : -214.0000, 6 -> 4
a : -706.0000, 7 -> 0
b : -577.0000, 7 -> 0
c : 3.0000, 7 -> 1
d : 340.0000, 7 -> 3
d : -344.0000, 0 -> 7
a : 709.0000, 0 -> 1
a : -16.0000, 1 -> 2
a : 100.0000, 1 -> 0
a : 217.0000, 2 -> 5
d : -61.0000, 2 -> 1
b : 852.0000, 3 -> 0
d : 503.0000, 3 -> 2
a : -760.0000, 4 -> 2
d : 524.0000, 4 -> 7
a : 356.0000, 5 -> 4
b : 364.0000, 5 -> 0
b : -260.0000, 6 -> 0
c : -480.0000, 6 -> 1
a : -786.0000, 7 -> 7
a : 815.0000, 7 -> 5
