a : -396.0000, 0 -> 1
b : -266.0000, 0 -> 2
c : -892.0000, 0 -> 4
d : 189.0000, 0 -> 2
a : 169.0000, 1 -> 4
b : -651.0000, 1 -> 2
c : 360.0000, 1 -> 2
d : -606.0000, 1 -> 2
a : -872.0000, 2 -> 2
b : 909.0000, 2 -> 5
c : 753.0000, 2 -> 6
d : 97.0000, 2 -> 5
a : 181.0000, 3 -> 6
b : 554.0000, 3 -> 1
c : 73.0000, 3 -> 0
d : -141.0000, 3 -> 6
a : 587.0000, 4 -> 7
b : -636.0000, 4 -> 3
c : 829.0000, 4 -> 6
d : 246.0000, 4 -> 7
a : 611.0000, 5 -> 0
b : 976.0000, 5 -> 2
c : 270.0000, 5 -> 4
d : -976.0000, 5 -> 7
a : -247.0000, 6 -> 6
b : 298.0000, 6 -> 0
c : -536.0000, 6 -> 0
d : 417.0000, 6 -> 7
a : -179.0000, 7 -> 0
b : 984.0000, 7 -> 5
c : 112.0000, 7 -> 0
d : -475.0000, 7 -> 1
b : -638.0000, 0 -> 4
d : 117.0000, 0 -> 3
a : -66.0000, 1 -> 0
a : 431.0000, 1 -> 7
a : 395.0000, 2 -> 6
d : 851.0000, 2 -> 6
c : 990.0000, 3 -> 6
c : -549.0000, 3 -> 3
a : -766.0000, 4 -> 2
a : -913.0000, 4 -> 5
d : 374.0000, 5 -> 0
c : 413.0000, 5 -> 5
b : 63.0000, 6 -> 5
a : 848.0000, 6 -> 4
c : -438.0000, 7 -> 1
d : -762.0000, 7 -> 6
