a : 406.0000, 0 -> 0
b : -658.0000, 0 -> 1
c : -753.0000, 0 -> 0
d : -528.0000, 0 -> 2
a : -965.0000, 1 -> 3
b : 702.0000, 1 -> 1
c : 23.0000, 1 -> 1
d : -194.0000, 1 -> 3
a : 50.0000, 2 -> 3
b : 588.0000, 2 -> 1
c : -169.0000, 2 -> 0
d : -114.0000, 2 -> 0
a : -544.0000, 3 -> 0
b : 791.0000, 3 -> 1
c : -735.0000, 3 -> 0
d : 391.0000, 3 -> 3
a : -36.0000, 0 -> 1
a : 489.0000, 0 -> 2
a : 207.0000, 1 -> 1
b : -37.0000, 1 -> 2
b : 359.0000, 2 -> 0
a : -355.0000, 2 -> 1
c : 575.0000, 3 -> 3
d : 528.0000, 3 -> 2
