a : 525.0000, 0 -> 3
b : -820.0000, 0 -> 3
c : -882.0000, 0 -> 4
d : 15.0000, 0 -> 1
a : 447.0000, 1 -> 3
b : -324.0000, 1 -> 3
c : -955.0000, 1 -> 5
d : -150.0000, 1 -> 2
a : 172.0000, 2 -> 2
b : 725.0000, 2 -> 6
c : -807.0000, 2 -> 0
d : -977.0000, 2 -> 4
a : 23.0000, 3 -> 6
b : 435.0000, 3 -> 7
c : -443.0000, 3 -> 4
d : -704.0000, 3 -> 5
a : 945.0000, 4 -> 3
b : -377.0000, 4 -> 1
c : 926.0000, 4 -> 7
d : -242.0000, 4 -> 0
a : 190.0000, 5 -> 7
b : 835.0000, 5 -> 1
c : 163.0000, 5 -> 7
d : 824.0000, 5 -> 0
a : -489.0000, 6 -> 6
b : 57.0000, 6 -> 1
c : -487.0000, 6 -> 3
d : 872.0000, 6 -> 2
a : -519.0000, 7 -> 0
b : -611.0000, 7 -> 5
c : 877.0000, 7 -> 5
d : 37.0000, 7 -> 4
a : -277.0000, 0 -> 5
c : 768.0000, 0 -> 7
c : -55.0000, 1 -> 1
c : 620.0000, 1 -> 0
b : -191.0000, 2 -> 1
a : 291.0000, 2 -> 6
b : 840.0000, 3 -> 6
a : -735.0000, 3 -> 5
a : -456.0000, 4 -> 6
a : -155.0000, 4 -> 2
d : -661.0000, 5 -> 6
a : -619.0000, 5 -> 4
d : 477.0000, 6 -> 6
a : 659.0000, 6 -> 0
b : 571.0000, 7 -> 2
d : 402.0000, 7 -> 0
