a : -66.0000, 0 -> 1
b : 236.0000, 0 -> 2
c : -128.0000, 0 -> 1
d : 196.0000, 0 -> 2
a : -436.0000, 1 -> 2
b : 441.0000, 1 -> 0
c : 616.0000, 1 -> 1
d : -639.0000, 1 -> 0
a : -530.0000, 2 -> 3
b : 325.0000, 2 -> 1
c : 885.0000, 2 -> 1
d : -470.0000, 2 -> 1
a : 609.0000, 3 -> 2
b : 474.0000, 3 -> 1
c : -178.0000, 3 -> 0
d : 58.0000, 3 -> 2
c : 239.0000, 0 -> 2
b : 432.0000, 0 -> 3
d : -14.0000, 1 -> 3
d : -756.0000, 1 -> 2
c : 536.0000, 2 -> 2
a : -955.0000, 2 -> 2
d : -262.0000, 3 -> 1
b : 974.0000, 3 -> 3
