a : 250.0000, 0 -> 5
b : -380.0000, 0 -> 6
a : -67.0000, 1 -> 5
b : -803.0000, 1 -> 1
a : -490.0000, 2 -> 5
b : -373.0000, 2 -> 0
a : -47.0000, 3 -> 6
b : 661.0000, 3 -> 3
a : -304.0000, 4 -> 5
b : 233.0000, 4 -> 5
a : 350.0000, 5 -> 1
b : 865.0000, 5 -> 4
a : 258.0000, 6 -> 4
b : 368.0000, 6 -> 0
a : -954.0000, 7 -> 6
b : -757.0000, 7 -> 1
b : -760.0000, 0 -> 4
a : 721.0000, 1 -> 3
a : 349.0000, 2 -> 6
b : 803.0000, 3 -> 0
a : -589.0000, 4 -> 2
b : 729.0000, 5 -> 3
b : -49.0000, 6 -> 7
a : 207.0000, 7 -> 1
