a : 415.0000, 0 -> 2
b : 263.0000, 0 -> 1
c : 75.0000, 0 -> 0
d : 93.0000, 0 -> 1
a : -576.0000, 1 -> 0
b : -14.0000, 1 -> 3
c : 839.0000, 1 -> 2
d : 826.0000, 1 -> 2
a : 428.0000, 2 -> 1
b : -995.0000, 2 -> 3
c : -892.0000, 2 -> 1
d : -111.0000, 2 -> 2
a : -570.0000, 3 -> 1
b : -329.0000, 3 -> 2
c : 620.0000, 3 -> 1
d : 30.0000, 3 -> 1
b : 747.0000, 0 -> 0
a : 820.0000, 0 -> 0
a : -766.0000, 1 -> 2
c : -764.0000, 1 -> 3
d : 82.0000, 2 -> 1
c : 912.0000, 2 -> 2
c : 816.0000, 3 -> 0
a : 806.0000, 3 -> 0
