a : -457.0000, 0 -> 1
b : -68.0000, 0 -> 1
c : -390.0000, 0 -> 2
d : 267.0000, 0 -> 1
a : 219.0000, 1 -> 3
b : 449.0000, 1 -> 2
c : -956.0000, 1 -> 6
d : 823.0000, 1 -> 7
a : -439.0000, 2 -> 1
b : 964.0000, 2 -> 4
c : 164.0000, 2 -> 3
d : -768.0000, 2 -> 0
a : -776.0000, 3 -> 4
b : -243.0000, 3 -> 7
c : -139.0000, 3 -> 7
d : -572.0000, 3 -> 5
a : -403.0000, 4 -> 1
b : 658.0000, 4 -> 4
c : 994.0000, 4 -> 3
d : 436.0000, 4 -> 7
a : 565.0000, 5 -> 1
b : 5.0000, 5 -> 1
c : -469.0000, 5 -> 4
d : -949.0000, 5 -> 4
a : 502.0000, 6 -> 2
b : -348.0000, 6 -> 4
c : 807.0000, 6 -> 0
d : 482.0000, 6 -> 7
a : 628.0000, 7 -> 3
b : -128.0000, 7 -> 5
c : 63.0000, 7 -> 6
d : -409.0000, 7 -> 6
a : -284.0000, 0 -> 6
a : 559.0000, 0 -> 5
c : 494.0000, 1 -> 0
a : -547.0000, 1 -> 6
a : -806.0000, 2 -> 5
b : 121.0000, 2 -> 7
b : -203.0000, 3 -> 0
d : 258.0000, 3 -> 1
a : -194.0000, 4 -> 0
d : 993.0000, 4 -> 0
d : 482.0000, 5 -> 6
a : -759.0000, 5 -> 6
b : 916.0000, 6 -> 7
c : 433.0000, 6 -> 6
c : -35.0000, 7 -> 1
c : 454.0000, 7 -> 7
