a : -75.0000, 0 -> 0
b : 239.0000, 0 -> 0
c : -550.0000, 0 -> 3
d : 503.0000, 0 -> 2
a : -505.0000, 1 -> 2
b : 127.0000, 1 -> 1
c : -152.0000, 1 -> 2
d : 446.0000, 1 -> 1
a : -742.0000, 2 -> 0
b : -317.0000, 2 -> 1
c : -119.0000, 2 -> 3
d : 605.0000, 2 -> 3
a : 925.0000, 3 -> 2
b : 480.0000, 3 -> 2
c : 816.0000, 3 -> 2
d : 299.0000, 3 -> 3
b : 609.0000, 0 -> 1
a : 145.0000, 0 -> 2
c : -98.0000, 1 -> 1
a : -283.0000, 1 -> 0
c : 591.0000, 2 -> 1
c : -63.0000, 2 -> 0
d : 612.0000, 3 -> 2
c : 36.0000, 3 -> 1
