a : 210.0000, 0 -> 7
b : 828.0000, 0 -> 6
a : -437.0000, 1 -> 3
b : -535.0000, 1 -> 3
a : 148.0000, 2 -> 6
b : 415.0000, 2 -> 6
a : 158.0000, 3 -> 5
b : 784.0000, 3 -> 0
a : -569.0000, 4 -> 2
b : 423.0000, 4 -> 6
a : -373.0000, 5 -> 0
b : 260.0000, 5 -> 1
a : -330.0000, 6 -> 6
b : -553.0000, 6 -> 4
a : 769.0000, 7 -> 5
b : -568.0000, 7 -> 1
a : 307.0000, 0 -> 2
a : -270.0000, 1 -> 2
a : -208.0000, 2 -> 0
b : -758.0000, 3 -> 2
b : 577.0000, 4 -> 4
b : -252.0000, 5 -> 0
b : 964.0000, 6 -> 6
b : -124.0000, 7 -> 2
