a : 393.0000, 0 -> 0
b : 811.0000, 0 -> 2
c : 168.0000, 0 -> 5
d : -107.0000, 0 -> 2
a : 469.0000, 1 -> 4
b : -432.0000, 1 -> 5
c : 789.0000, 1 -> 7
d : -38.0000, 1 -> 4
a : 420.0000, 2 -> 4
b : 942.0000, 2 -> 5
c : 926.0000, 2 -> 7
d : -32.0000, 2 -> 0
a : 966.0000, 3 -> 6
b : 691.0000, 3 -> 3
c : -845.0000, 3 -> 7
d : 58.0000, 3 -> 6
a : -429.0000, 4 -> 4
b : 152.0000, 4 -> 3
c : -678.0000, 4 -> 1
d : 182.0000, 4 -> 5
a : -666.0000, 5 -> 0
b : 264.0000, 5 -> 1
c : 974.0000, 5 -> 6
d : -454.0000, 5 -> 5
a : 148.0000, 6 -> 1
b : 946.0000, 6 -> 0
c : 874.0000, 6 -> 0
d : -374.0000, 6 -> 3
a : 131.0000, 7 -> 6
b : -106.0000, 7 -> 0
c : -813.0000, 7 -> 2
d : -271.0000, 7 -> 7
d : 73.0000, 0 -> 5
a : 571.0000, 0 -> 5
d : -182.0000, 1 -> 5
a : 308.0000, 1 -> 0
c : 606.0000, 2 -> 4
c : -369.0000, 2 -> 3
b : -776.0000, 3 -> 5
a : -174.0000, 3 -> 4
a : 773.0000, 4 -> 7
b : -760.0000, 4 -> 5
a : -293.0000, 5 -> 4
d : -646.0000, 5 -> 6
c : -14.0000, 6 -> 4
b : 951.0000, 6 -> 5
b : 953.0000, 7 -> 6
c : 308.0000, 7 -> 3
