a : 133.0000, 0 -> 0
b : -589.0000, 0 -> 1
c : 317.0000, 0 -> 4
d : -515.0000, 0 -> 5
a : -452.0000, 1 -> 3
b : 735.0000, 1 -> 2
c : 937.0000, 1 -> 6
d : -368.0000, 1 -> 5
a : 399.0000, 2 -> 1
b : -682.0000, 2 -> 6
c : -232.0000, 2 -> 1
d : -547.0000, 2 -> 1
a : -666.0000, 3 -> 5
b : 195.0000, 3 -> 5
c : 499.0000, 3 -> 2
d : 374.0000, 3 -> 6
a : 978.0000, 4 -> 1
b : 768.0000, 4 -> 3
c : -176.0000, 4 -> 6
d : -745.0000, 4 -> 2
a : 778.0000, 5 -> 3
b : 32.0000, 5 -> 4
c : -791.0000, 5 -> 5
d : -252.0000, 5 -> 6
a : -323.0000, 6 -> 3
b : 127.0000, 6 -> 7
c : -946.0000, 6 -> 5
d : 715.0000, 6 -> 7
a : -832.0000, 7 -> 1
b : 796.0000, 7 -> 6
c : -638.0000, 7 -> 2
d : -952.0000, 7 -> 2
a : -732.0000, 0 -> 2
d : 283.0000, 0 -> 7
c : -285.0000, 1 -> 7
a : 243.0000, 1 -> 1
d : -166.0000, 2 -> 2
c : 711.0000, 2 -> 7
d : 833.0000, 3 -> 0
b : 299.0000, 3 -> 1
c : 761.0000, 4 -> 1
b : 158.0000, 4 -> 2
b : -824.0000, 5 -> 3
d : 78.0000, 5 -> 4
d : -381.0000, 6 -> 3
c : -730.0000, 6 -> 2
a : -318.0000, 7 -> 6
d : -697.0000, 7 -> 3
