a : -51.0000, 0 -> 3
b : 403.0000, 0 -> 3
c : 17.0000, 0 -> 1
d : -196.0000, 0 -> 1
a : 917.0000, 1 -> 0
b : 305.0000, 1 -> 2
c : 902.0000, 1 -> 2
d : -649.0000, 1 -> 1
a : 800.0000, 2 -> 2
b : 681.0000, 2 -> 1
c : -442.0000, 2 -> 0
d : -681.0000, 2 -> 1
a : -63.0000, 3 -> 1
b : 287.0000, 3 -> 0
c : -88.0000, 3 -> 3
d : -725.0000, 3 -> 3
a : -252.0000, 0 -> 0
c : -315.0000, 0 -> 0
d : 973.0000, 1 -> 3
a : -867.0000, 1 -> 3
d : 345.0000, 2 -> 0
b : 115.0000, 2 -> 2
c : 239.0000, 3 -> 1
b : -587.0000, 3 -> 1
