a : 78.0000, 0 -> 0
b : 531.0000, 0 -> 1
c : -456.0000, 0 -> 1
d : 230.0000, 0 -> 1
a : -274.0000, 1 -> 3
b : 111.0000, 1 -> 2
c : 771.0000, 1 -> 1
d : -464.0000, 1 -> 1
a : -361.0000, 2 -> 1
b : -617.0000, 2 -> 2
c : 999.0000, 2 -> 3
d : 726.0000, 2 -> 1
a : 580.0000, 3 -> 1
b : -633.0000, 3 -> 1
c : 767.0000, 3 -> 3
d : -865.0000, 3 -> 1
d : -181.0000, 0 -> 2
b : 580.0000, 0 -> 2
b : -802.0000, 1 -> 0
a : -981.0000, 1 -> 0
b : 842.0000, 2 -> 1
c : 791.0000, 2 -> 0
d : 592.0000, 3 -> 2
b : 740.0000, 3 -> 2
