a : -268.0000, 0 -> 5
b : -640.0000, 0 -> 1
c : -456.0000, 0 -> 6
d : -744.0000, 0 -> 5
a : 886.0000, 1 -> 0
b : -551.0000, 1 -> 1
c : -863.0000, 1 -> 6
d : -689.0000, 1 -> 3
a : -450.0000, 2 -> 5
b : 696.0000, 2 -> 1
c : 195.0000, 2 -> 0
d : -650.0000, 2 -> 6
a : -767.0000, 3 -> 3
b : 446.0000, 3 -> 6
c : -705.0000, 3 -> 3
d : 713.0000, 3 -> 7
a : 844.0000, 4 -> 7
b : -815.0000, 4 -> 2
c : 715.0000, 4 -> 6
d : -933.0000, 4 -> 3
a : -190.0000, 5 -> 4
b : -329.0000, 5 -> 7
c : 628.0000, 5 -> 7
d : 17.0000, 5 -> 7
a : 588.0000, 6 -> 4
b : 493.0000, 6 -> 5
c : 67.0000, 6 -> 1
d : -848.0000, 6 -> 4
a : -28.0000, 7 -> 3
b : -557.0000, 7 -> 0
c : -492.0000, 7 -> 4
d : -312.0000, 7 -> 5
a : -755.0000, 0 -> 0
c : 282.0000, 0 -> 2
d : -326.0000, 1 -> 0
d : -928.0000, 1 -> 6
c : 906.0000, 2 -> 1
d : -397.0000, 2 -> 1
c : 516.0000, 3 -> 5
a : -397.0000, 3 -> 5
d : -719.0000, 4 -> 5
a : -854.0000, 4 -> 3
d : -483.0000, 5 -> 1
a : 159.0000, 5 -> 7
c : 150.0000, 6 -> 3
d : 257.0000, 6 -> 6
d : 591.0000, 7 -> 2
c : -754.0000, 7 -> 7
