a : -678.0000, 0 -> 3
b : -260.0000, 0 -> 1
c : -369.0000, 0 -> 0
d : -85.0000, 0 -> 1
a : 74.0000, 1 -> 3
b : -15.0000, 1 -> 0
c : -60.0000, 1 -> 1
d : 677.0000, 1 -> 1
a : -113.0000, 2 -> 3
b : -203.0000, 2 -> 3
c : -63.0000, 2 -> 1
d : 209.0000, 2 -> 0
a : -916.0000, 3 -> 0
b : 685.0000, 3 -> 1
c : 614.0000, 3 -> 1
d : -713.0000, 3 -> 1
c : -365.0000, 0 -> 3
d : -605.0000, 0 -> 0
d : -461.0000, 1 -> 0
c : -575.0000, 1 -> 2
c : 179.0000, 2 -> 0
a : 470.0000, 2 -> 2
d : 550.0000, 3 -> 3
c : -944.0000, 3 -> 2
