a : 450.0000, 0 -> 2
b : -358.0000, 0 -> 2
c : -653.0000, 0 -> 3
d : 211.0000, 0 -> 3
a : -473.0000, 1 -> 1
b : -682.0000, 1 -> 3
c : -631.0000, 1 -> 0
d : 478.0000, 1 -> 1
a : -843.0000, 2 -> 1
b : -766.0000, 2 -> 3
c : 445.0000, 2 -> 1
d : 26.0000, 2 -> 3
a : 139.0000, 3 -> 0
b : -283.0000, 3 -> 0
c : 887.0000, 3 -> 3
d : 532.0000, 3 -> 3
d : -501.0000, 0 -> 1
b : -803.0000, 0 -> 3
b : 137.0000, 1 -> 0
a : 699.0000, 1 -> 0
b : -107.0000, 2 -> 0
d : -622.0000, 2 -> 0
b : -408.0000, 3 -> 1
c : 768.0000, 3 -> 2
