a : -705.0000, 0 -> 2
b : -53.0000, 0 -> 2
a : -294.0000, 1 -> 4
b : 289.0000, 1 -> 5
a : -394.0000, 2 -> 3
b : -512.0000, 2 -> 4
a : -784.0000, 3 -> 5
b : -95.0000, 3 -> 5
a : -219.0000, 4 -> 6
b : 334.0000, 4 -> 6
a : -891.0000, 5 -> 3
b : 130.0000, 5 -> 3
a : -724.0000, 6 -> 0
b : 737.0000, 6 -> 2
a : -756.0000, 7 -> 3
b : -99.0000, 7 -> 6
b : -87.0000, 0 -> 6
a : -323.0000, 1 -> 3
b : 909.0000, 2 -> 7
a : 372.0000, 3 -> 4
a : 779.0000, 4 -> 3
a : 983.0000, 5 -> 1
a : -831.0000, 6 -> 7
a : -507.0000, 7 -> 1
