a : -185.0000, 0 -> 6
b : -238.0000, 0 -> 6
a : -520.0000, 1 -> 0
b : 281.0000, 1 -> 4
a : 306.0000, 2 -> 0
b : -834.0000, 2 -> 3
a : 421.0000, 3 -> 0
b : -919.0000, 3 -> 0
a : -194.0000, 4 -> 0
b : -592.0000, 4 -> 1
a : -727.0000, 5 -> 7
b : -959.0000, 5 -> 4
a : 24.0000, 6 -> 2
b : -73.0000, 6 -> 4
a : -421.0000, 7 -> 6
b : -370.0000, 7 -> 4
b : 687.0000, 0 -> 4
b : -458.0000, 1 -> 2
b : -437.0000, 2 -> 2
a : 211.0000, 3 -> 7
a : 809.0000, 4 -> 4
b : -759.0000, 5 -> 0
b : -374.0000, 6 -> 5
a : 184.0000, 7 -> 4
