a : 941.0000, 0 -> 0
b : -263.0000, 0 -> 2
c : -396.0000, 0 -> 1
d : -578.0000, 0 -> 3
a : 159.0000, 1 -> 2
b : 961.0000, 1 -> 2
c : -941.0000, 1 -> 3
d : 964.0000, 1 -> 2
a : 138.0000, 2 -> 2
b : -190.0000, 2 -> 0
c : -947.0000, 2 -> 3
d : 621.0000, 2 -> 0
a : -489.0000, 3 -> 3
b : -957.0000, 3 -> 0
c : 543.0000, 3 -> 2
d : -233.0000, 3 -> 2
b : 83.0000, 0 -> 1
a : 247.0000, 0 -> 2
d : -522.0000, 1 -> 1
b : 209.0000, 1 -> 3
b : -103.0000, 2 -> 2
c : -941.0000, 2 -> 0
c : 870.0000, 3 -> 1
d : 81.0000, 3 -> 0
