a : 300.0000, 0 -> 0
b : -641.0000, 0 -> 1
c : -899.0000, 0 -> 1
d : -439.0000, 0 -> 2
a : 985.0000, 1 -> 2
b : -455.0000, 1 -> 2
c : 397.0000, 1 -> 2
d : 519.0000, 1 -> 0
a : 606.0000, 2 -> 2
b : -687.0000, 2 -> 0
c : -545.0000, 2 -> 0
d : 938.0000, 2 -> 3
a : -527.0000, 3 -> 3
b : -348.0000, 3 -> 3
c : -392.0000, 3 -> 0
d : 256.0000, 3 -> 3
c : 442.0000, 0 -> 2
c : 56.0000, 0 -> 0
b : -409.0000, 1 -> 3
b : -377.0000, 1 -> 1
c : 380.0000, 2 -> 1
d : -955.0000, 2 -> 2
d : -142.0000, 3 -> 1
a : -409.0000, 3 -> 2
