a : 17.0000, 0 -> 1
b : 385.0000, 0 -> 3
a : -217.0000, 1 -> 6
b : 623.0000, 1 -> 5
a : -993.0000, 2 -> 0
b : 355.0000, 2 -> 3
a : 682.0000, 3 -> 7
b : -412.0000, 3 -> 5
a : 443.0000, 4 -> 0
b : 53.0000, 4 -> 2
a : 634.0000, 5 -> 5
b : 944.0000, 5 -> 4
a : 621.0000, 6 -> 6
b : 452.0000, 6 -> 1
a : 371.0000, 7 -> 3
b : -313.0000, 7 -> 5
b : -92.0000, 0 -> 6
b : 532.0000, 1 -> 0
a : -201.0000, 2 -> 7
a : -1000.0000, 3 -> 3
b : -290.0000, 4 -> 0
b : 895.0000, 5 -> 5
a : 726.0000, 6 -> 3
b : -201.0000, 7 -> 1
