a : -570.0000, 0 -> 7
b : 195.0000, 0 -> 2
c : 370.0000, 0 -> 2
d : -16.0000, 0 -> 4
a : -968.0000, 1 -> 0
b : 475.0000, 1 -> 0
c : 838.0000, 1 -> 4
d : -924.0000, 1 -> 7
a : 626.0000, 2 -> 1
b : 938.0000, 2 -> 5
c : -970.0000, 2 -> 3
d : 630.0000, 2 -> 7
a : -95.0000, 3 -> 1
b : 891.0000, 3 -> 3
c : -713.0000, 3 -> 0
d : -130.0000, 3 -> 0
a : -547.0000, 4 -> 2
b : 879.0000, 4 -> 6
c : 458.0000, 4 -> 0
d : 751.0000, 4 -> 3
a : 411.0000, 5 -> 1
b : -131.0000, 5 -> 1
c : 776.0000, 5 -> 5
d : -667.0000, 5 -> 6
a : 641.0000, 6 -> 3
b : -177.0000, 6 -> 2
c : -448.0000, 6 -> 2
d : -706.0000, 6 -> 4
a : 892.0000, 7 -> 2
b : -943.0000, 7 -> 7
c : 653.0000, 7 -> 0
d : 470.0000, 7 -> 6
a : 505.0000, 0 -> 2
c : 835.0000, 0 -> 0
b : 663.0000, 1 -> 3
b : 953.0000, 1 -> 4
a : 152.0000, 2 -> 2
a : -130.0000, 2 -> 3
b : -44.0000, 3 -> 1
b : 409.0000, 3 -> 5
a : -5.0000, 4 -> 3
b : -585.0000, 4 -> 1
b : 443.0000, 5 -> 7
a : -181.0000, 5 -> 3
a : 207.0000, 6 -> 4
d : 379.0000, 6 -> 2
a : 480.0000, 7 -> 0
b : 869.0000, 7 -> 4
