a : 993.0000, 0 -> 2
b : -54.0000, 0 -> 2
c : -944.0000, 0 -> 2
d : -949.0000, 0 -> 2
a : -270.0000, 1 -> 2
b : -537.0000, 1 -> 1
c : 888.0000, 1 -> 2
d : 330.0000, 1 -> 3
a : 790.0000, 2 -> 0
b : -688.0000, 2 -> 3
c : -916.0000, 2 -> 2
d : -400.0000, 2 -> 3
a : 591.0000, 3 -> 0
b : -886.0000, 3 -> 0
c : -98.0000, 3 -> 1
d : -619.0000, 3 -> 3
a : 709.0000, 0 -> 3
b : -989.0000, 0 -> 0
d : -223.0000, 1 -> 1
a : 123.0000, 1 -> 1
a : -350.0000, 2 -> 2
a : -541.0000, 2 -> 3
a : 86.0000, 3 -> 1
a : -1.0000, 3 -> 3
