a : -229.0000, 0 -> 1
b : -470.0000, 0 -> 7
a : 906.0000, 1 -> 7
b : -409.0000, 1 -> 5
a : 90.0000, 2 -> 2
b : 548.0000, 2 -> 2
a : -740.0000, 3 -> 2
b : -791.0000, 3 -> 2
a : -410.0000, 4 -> 4
b : 204.0000, 4 -> 4
a : -926.0000, 5 -> 5
b : 103.0000, 5 -> 0
a : 384.0000, 6 -> 0
b : 453.0000, 6 -> 5
a : -960.0000, 7 -> 2
b : -548.0000, 7 -> 2
b : -974.0000, 0 -> 5
a : -690.0000, 1 -> 3
a : 774.0000, 2 -> 5
b : 227.0000, 3 -> 1
a : -581.0000, 4 -> 6
b : 63.0000, 5 -> 2
b : -710.0000, 6 -> 0
a : -26.0000, 7 -> 1
b : -281.0000, 7 -> 4
