a : -892.0000, 0 -> 2
b : 83.0000, 0 -> 7
c : -942.0000, 0 -> 5
d : -389.0000, 0 -> 2
a : 770.0000, 1 -> 3
b : -444.0000, 1 -> 5
c : -847.0000, 1 -> 4
d : 520.0000, 1 -> 3
a : 757.0000, 2 -> 5
b : 42.0000, 2 -> 3
c : -945.0000, 2 -> 0
d : -608.0000, 2 -> 7
a : 372.0000, 3 -> 4
b : 110.0000, 3 -> 5
c : 607.0000, 3 -> 4
d : 856.0000, 3 -> 4
a : -370.0000, 4 -> 5
b : 641.0000, 4 -> 6
c : -497.0000, 4 -> 5
d : 814.0000, 4 -> 7
a : 359.0000, 5 -> 3
b : -647.0000, 5 -> 0
c : -677.0000, 5 -> 1
d : -693.0000, 5 -> 6
a : -885.0000, 6 -> 5
b : -527.0000, 6 -> 5
c : 714.0000, 6 -> 5
d : 391.0000, 6 -> 6
a : 201.0000, 7 -> 4
b : 822.0000, 7 -> 4
c : 662.0000, 7 -> 5
d : -229.0000, 7 -> 4
b : -842.0000, 0 -> 3
a : -944.0000, 0 -> 4
a : -27.0000, 1 -> 6
d : 154.0000, 1 -> 1
d : -172.0000, 2 -> 6
d : -296.0000, 2 -> 0
b : 592.0000, 3 -> 1
b : -998.0000, 3 -> 0
b : -423.0000, 4 -> 3
b : -469.0000, 4 -> 0
b : -373.0000, 5 -> 2
c : 163.0000, 5 -> 3
b : 919.0000, 6 -> 4
a : 885.0000, 6 -> 3
a : 283.0000, 7 -> 1
a : 658.0000, 7 -> 3
