a : -600.0000, 0 -> 1
b : -376.0000, 0 -> 3
a : -262.0000, 1 -> 2
b : 210.0000, 1 -> 5
a : -439.0000, 2 -> 0
b : 14.0000, 2 -> 4
a : 229.0000, 3 -> 2
b : 930.0000, 3 -> 7
a : -571.0000, 4 -> 1
b : 854.0000, 4 -> 7
a : -228.0000, 5 -> 7
b : -216.0000, 5 -> 4
a : 574.0000, 6 -> 1
b : -379.0000, 6 -> 6
a : 906.0000, 7 -> 2
b : -574.0000, 7 -> 2
b : 545.0000, 0 -> 4
b : 949.0000, 1 -> 0
b : 364.0000, 2 -> 7
a : 169.0000, 3 -> 6
b : 148.0000, 4 -> 6
a : -419.0000, 5 -> 3
a : 460.0000, 6 -> 7
a : 83.0000, 7 -> 7
