a : 290.0000, 0 -> 4
b : -10.0000, 0 -> 6
a : 723.0000, 1 -> 2
b : 994.0000, 1 -> 5
a : -487.0000, 2 -> 0
b : -842.0000, 2 -> 1
a : 855.0000, 3 -> 7
b : -245.0000, 3 -> 4
a : -706.0000, 4 -> 1
b : 956.0000, 4 -> 5
a : 713.0000, 5 -> 5
b : -849.0000, 5 -> 3
a : 824.0000, 6 -> 0
b : -105.0000, 6 -> 0
a : 16.0000, 7 -> 6
b : 340.0000, 7 -> 1
b : 233.0000, 0 -> 2
a : -357.0000, 1 -> 1
b : 382.0000, 2 -> 6
b : 82.0000, 3 -> 5
a : -248.0000, 4 -> 4
a : 680.0000, 5 -> 4
b : -344.0000, 6 -> 4
b : -316.0000, 7 -> 3
