a : -118.0000, 0 -> 0
b : 988.0000, 0 -> 7
a : -453.0000, 1 -> 7
b : -819.0000, 1 -> 5
a : 665.0000, 2 -> 3
b : 649.0000, 2 -> 4
a : -176.0000, 3 -> 2
b : 817.0000, 3 -> 4
a : -968.0000, 4 -> 4
b : 208.0000, 4 -> 5
a : 950.0000, 5 -> 2
b : -342.0000, 5 -> 3
a : 651.0000, 6 -> 5
b : 604.0000, 6 -> 2
a : 290.0000, 7 -> 1
b : -148.0000, 7 -> 2
a : -826.0000, 0 -> 2
a : -86.0000, 1 -> 2
b : -818.0000, 2 -> 0
b : -2.0000, 3 -> 7
b : -879.0000, 4 -> 1
a : 395.0000, 5 -> 0
a : 721.0000, 6 -> 6
a : 692.0000, 7 -> 6
