a : -472.0000, 0 -> 2
b : 761.0000, 0 -> 7
c : -151.0000, 0 -> 0
d : -7.0000, 0 -> 0
a : -754.0000, 1 -> 1
b : 604.0000, 1 -> 5
c : 860.0000, 1 -> 3
d : -546.0000, 1 -> 5
a : -676.0000, 2 -> 1
b : 982.0000, 2 -> 0
c : 417.0000, 2 -> 7
d : -740.0000, 2 -> 6
a : 49.0000, 3 -> 1
b : 645.0000, 3 -> 3
c : 54.0000, 3 -> 1
d : 910.0000, 3 -> 3
a : -609.0000, 4 -> 4
b : 155.0000, 4 -> 0
c : 789.0000, 4 -> 6
d : 739.0000, 4 -> 0
a : -235.0000, 5 -> 3
b : -703.0000, 5 -> 2
c : -79.0000, 5 -> 7
d : 741.0000, 5 -> 3
a : -821.0000, 6 -> 0
b : 109.0000, 6 -> 5
c : 698.0000, 6 -> 0
d : 991.0000, 6 -> 2
a : 134.0000, 7 -> 4
b : -789.0000, 7 -> 4
c : 311.0000, 7 -> 1
d : 729.0000, 7 -> 0
a : -701.0000, 0 -> 0
c : -59.0000, 0 -> 2
d : -104.0000, 1 -> 3
a : 329.0000, 1 -> 0
d : -326.0000, 2 -> 4
c : 119.0000, 2 -> 1
a : -61.0000, 3 -> 4
b : 762.0000, 3 -> 1
c : 693.0000, 4 -> 0
b : -546.0000, 4 -> 1
c : -600.0000, 5 -> 1
d : 412.0000, 5 -> 0
a : -789.0000, 6 -> 4
c : -853.0000, 6 -> 2
a : 652.0000, 7 -> 1
a : 624.0000, 7 -> 6
