a : -147.0000, 0 -> 0
b : -938.0000, 0 -> 5
a : -939.0000, 1 -> 4
b : 235.0000, 1 -> 3
a : 591.0000, 2 -> 6
b : 390.0000, 2 -> 5
a : 805.0000, 3 -> 6
b : -649.0000, 3 -> 1
a : 465.0000, 4 -> 3
b : 290.0000, 4 -> 2
a : 390.0000, 5 -> 0
b : -383.0000, 5 -> 2
a : 702.0000, 6 -> 5
b : -134.0000, 6 -> 1
a : 215.0000, 7 -> 5
b : -99.0000, 7 -> 5
a : 463.0000, 0 -> 7
a : -134.0000, 1 -> 1
a : 724.0000, 2 -> 0
a : -812.0000, 3 -> 1
b : 102.0000, 4 -> 4
b : -956.0000, 5 -> 3
a : -77.0000, 6 -> 6
b : -949.0000, 7 -> 0
