a : 883.0000, 0 -> 2
b : -532.0000, 0 -> 0
c : -25.0000, 0 -> 3
d : -841.0000, 0 -> 2
a : -584.0000, 1 -> 0
b : -708.0000, 1 -> 0
c : -34.0000, 1 -> 0
d : -98.0000, 1 -> 2
a : 649.0000, 2 -> 3
b : 742.0000, 2 -> 0
c : -571.0000, 2 -> 3
d : -230.0000, 2 -> 2
a : 2.0000, 3 -> 2
b : -196.0000, 3 -> 1
c : 138.0000, 3 -> 0
d : -156.0000, 3 -> 3
b : 782.0000, 0 -> 1
a : 572.0000, 0 -> 1
a : -880.0000, 1 -> 3
a : -327.0000, 1 -> 1
c : 58.0000, 2 -> 2
c : 966.0000, 2 -> 0
b : -240.0000, 3 -> 3
a : -96.0000, 3 -> 0
