a : 559.0000, 0 -> 0
b : 754.0000, 0 -> 1
a : 998.0000, 1 -> 7
b : -307.0000, 1 -> 5
a : 508.0000, 2 -> 4
b : -944.0000, 2 -> 7
a : 263.0000, 3 -> 2
b : 506.0000, 3 -> 5
a : -123.0000, 4 -> 1
b : -351.0000, 4 -> 7
a : -795.0000, 5 -> 0
b : -394.0000, 5 -> 6
a : -283.0000, 6 -> 3
b : -116.0000, 6 -> 4
a : 733.0000, 7 -> 5
b : 630.0000, 7 -> 1
a : 723.0000, 0 -> 4
a : 884.0000, 1 -> 3
b : -119.0000, 2 -> 6
b : 12.0000, 3 -> 4
b : -863.0000, 4 -> 0
b : 458.0000, 5 -> 0
a : -702.0000, 6 -> 4
b : 308.0000, 7 -> 2
