a : -630.0000, 0 -> 0
b : -458.0000, 0 -> 0
c : 739.0000, 0 -> 3
d : -209.0000, 0 -> 1
a : 666.0000, 1 -> 3
b : 91.0000, 1 -> 2
c : -163.0000, 1 -> 0
d : 44.0000, 1 -> 1
a : -310.0000, 2 -> 3
b : -231.0000, 2 -> 3
c : -932.0000, 2 -> 0
d : -168.0000, 2 -> 0
a : -590.0000, 3 -> 3
b : 215.0000, 3 -> 1
c : -115.0000, 3 -> 3
d : 554.0000, 3 -> 3
b : 102.0000, 0 -> 3
a : 59.0000, 0 -> 3
d : 8.0000, 1 -> 0
d : 552.0000, 1 -> 3
d : -343.0000, 2 -> 3
d : -28.0000, 2 -> 1
b : 407.0000, 3 -> 0
c : -362.0000, 3 -> 0
