a : -584.0000, 0 -> 7
b : -251.0000, 0 -> 5
a : 366.0000, 1 -> 6
b : -10.0000, 1 -> 4
a : -976.0000, 2 -> 4
b : -471.0000, 2 -> 3
a : 716.0000, 3 -> 6
b : -252.0000, 3 -> 1
a : 578.0000, 4 -> 2
b : -5.0000, 4 -> 6
a : 864.0000, 5 -> 7
b : 522.0000, 5 -> 7
a : 68.0000, 6 -> 4
b : 764.0000, 6 -> 6
a : -406.0000, 7 -> 5
b : 435.0000, 7 -> 0
a : 529.0000, 0 -> 6
b : -191.0000, 1 -> 0
a : -86.0000, 2 -> 2
a : 75.0000, 3 -> 2
b : 424.0000, 4 -> 5
a : -983.0000, 5 -> 0
a : 224.0000, 6 -> 3
b : 950.0000, 7 -> 2
