a : 835.0000, 0 -> 0
b : -327.0000, 0 -> 3
c : 693.0000, 0 -> 6
d : 35.0000, 0 -> 6
a : -639.0000, 1 -> 1
b : 935.0000, 1 -> 7
c : 78.0000, 1 -> 3
d : 660.0000, 1 -> 7
a : 909.0000, 2 -> 7
b : -460.0000, 2 -> 1
c : 291.0000, 2 -> 6
d : 620.0000, 2 -> 3
a : 330.0000, 3 -> 3
b : -854.0000, 3 -> 6
c : 185.0000, 3 -> 2
d : 11.0000, 3 -> 5
a : 743.0000, 4 -> 4
b : -288.0000, 4 -> 2
c : 725.0000, 4 -> 3
d : 766.0000, 4 -> 0
a : -643.0000, 5 -> 7
b : 655.0000, 5 -> 4
c : -802.0000, 5 -> 4
d : 24.0000, 5 -> 2
a : -856.0000, 6 -> 2
b : 195.0000, 6 -> 7
c : 521.0000, 6 -> 2
d : -932.0000, 6 -> 1
a : 83.0000, 7 -> 6
b : 797.0000, 7 -> 5
c : 912.0000, 7 -> 3
d : 63.0000, 7 -> 0
b : -207.0000, 0 -> 1
c : -442.0000, 0 -> 0
c : -35.0000, 1 -> 6
a : 313.0000, 1 -> 3
b : 752.0000, 2 -> 0
d : -210.0000, 2 -> 2
b : -965.0000, 3 -> 2
d : 713.0000, 3 -> 2
c : -831.0000, 4 -> 7
c : -269.0000, 4 -> 5
b : 148.0000, 5 -> 2
a : 475.0000, 5 -> 1
a : -583.0000, 6 -> 3
d : -245.0000, 6 -> 4
b : 174.0000, 7 -> 0
c : 248.0000, 7 -> 4
