a : 832.0000, 0 -> 7
b : 363.0000, 0 -> 3
c : 332.0000, 0 -> 5
d : -941.0000, 0 -> 5
a : -762.0000, 1 -> 6
b : 142.0000, 1 -> 3
c : 907.0000, 1 -> 2
d : -630.0000, 1 -> 0
a : 711.0000, 2 -> 2
b : 629.0000, 2 -> 0
c : 138.0000, 2 -> 7
d : 53.0000, 2 -> 3
a : -732.0000, 3 -> 5
b : 330.0000, 3 -> 1
c : -415.0000, 3 -> 3
d : 849.0000, 3 -> 3
a : -988.0000, 4 -> 2
b : 566.0000, 4 -> 1
c : 631.0000, 4 -> 1
d : 781.0000, 4 -> 2
a : -979.0000, 5 -> 1
b : 528.0000, 5 -> 7
c : -119.0000, 5 -> 4
d : 905.0000, 5 -> 0
a : -965.0000, 6 -> 4
b : 143.0000, 6 -> 0
c : 189.0000, 6 -> 6
d : 201.0000, 6 -> 7
a : -717.0000, 7 -> 6
b : -557.0000, 7 -> 6
c : -788.0000, 7 -> 1
d : -755.0000, 7 -> 6
a : 241.0000, 0 -> 3
a : 724.0000, 0 -> 1
b : -868.0000, 1 -> 2
a : 323.0000, 1 -> 1
d : -472.0000, 2 -> 0
a : 712.0000, 2 -> 3
d : -167.0000, 3 -> 5
d : 282.0000, 3 -> 7
b : 456.0000, 4 -> 5
a : 505.0000, 4 -> 1
b : -126.0000, 5 -> 1
d : 193.0000, 5 -> 7
d : 175.0000, 6 -> 4
a : -413.0000, 6 -> 5
c : 543.0000, 7 -> 5
a : 249.0000, 7 -> 3
