a : -694.0000, 0 -> 7
b : 244.0000, 0 -> 7
c : -310.0000, 0 -> 4
d : 411.0000, 0 -> 2
a : 937.0000, 1 -> 3
b : 675.0000, 1 -> 4
c : 419.0000, 1 -> 5
d : 388.0000, 1 -> 5
a : 455.0000, 2 -> 2
b : 172.0000, 2 -> 6
c : 894.0000, 2 -> 1
d : -47.0000, 2 -> 4
a : 346.0000, 3 -> 6
b : 571.0000, 3 -> 2
c : -55.0000, 3 -> 3
d : 974.0000, 3 -> 7
a : -437.0000, 4 -> 0
b : 587.0000, 4 -> 6
c : -584.0000, 4 -> 7
d : 717.0000, 4 -> 6
a : -523.0000, 5 -> 1
b : -221.0000, 5 -> 2
c : 280.0000, 5 -> 6
d : 900.0000, 5 -> 2
a : -659.0000, 6 -> 3
b : 259.0000, 6 -> 7
c : -686.0000, 6 -> 0
d : 701.0000, 6 -> 6
a : -762.0000, 7 -> 3
b : -612.0000, 7 -> 3
c : -261.0000, 7 -> 2
d : 835.0000, 7 -> 2
c : -554.0000, 0 -> 5
d : 670.0000, 0 -> 7
d : -736.0000, 1 -> 2
c : -235.0000, 1 -> 3
a : -11.0000, 2 -> 4
c : -888.0000, 2 -> 4
d : 556.0000, 3 -> 4
b : -756.0000, 3 -> 5
a : 617.0000, 4 -> 4
d : 612.0000, 4 -> 3
d : 664.0000, 5 -> 0
a : -558.0000, 5 -> 5
d : 19.0000, 6 -> 4
b : 863.0000, 6 -> 5
c : 312.0000, 7 -> 1
c : 652.0000, 7 -> 7
