a : 40.0000, 0 -> 4
b : -352.0000, 0 -> 3
c : 849.0000, 0 -> 2
d : -500.0000, 0 -> 0
a : 618.0000, 1 -> 2
b : -577.0000, 1 -> 2
c : 799.0000, 1 -> 1
d : -457.0000, 1 -> 7
a : 561.0000, 2 -> 0
b : 923.0000, 2 -> 3
c : -149.0000, 2 -> 0
d : 68.0000, 2 -> 0
a : 868.0000, 3 -> 7
b : 841.0000, 3 -> 2
c : 817.0000, 3 -> 1
d : -114.0000, 3 -> 7
a : -439.0000, 4 -> 5
b : -443.0000, 4 -> 0
c : -872.0000, 4 -> 2
d : -529.0000, 4 -> 5
a : 84.0000, 5 -> 0
b : 64.0000, 5 -> 7
c : 363.0000, 5 -> 5
d : 164.0000, 5 -> 5
a : -656.0000, 6 -> 1
b : -156.0000, 6 -> 5
c : 902.0000, 6 -> 3
d : 347.0000, 6 -> 1
a : 592.0000, 7 -> 1
b : 743.0000, 7 -> 6
c : -797.0000, 7 -> 3
d : 493.0000, 7 -> 2
a : 894.0000, 0 -> 2
b : 511.0000, 0 -> 6
a : -485.0000, 1 -> 4
c : -559.0000, 1 -> 6
c : 165.0000, 2 -> 5
a : 420.0000, 2 -> 3
c : -511.0000, 3 -> 0
a : 536.0000, 3 -> 3
d : -116.0000, 4 -> 3
d : 935.0000, 4 -> 4
c : -447.0000, 5 -> 6
a : -369.0000, 5 -> 2
b : -706.0000, 6 -> 2
c : -188.0000, 6 -> 4
a : 598.0000, 7 -> 7
b : 451.0000, 7 -> 4
