a : -964.0000, 0 -> 0
b : 637.0000, 0 -> 1
c : 404.0000, 0 -> 2
d : 754.0000, 0 -> 1
a : 949.0000, 1 -> 3
b : 56.0000, 1 -> 0
c : -803.0000, 1 -> 2
d : 802.0000, 1 -> 2
a : 582.0000, 2 -> 1
b : 243.0000, 2 -> 2
c : -992.0000, 2 -> 1
d : -311.0000, 2 -> 3
a : -529.0000, 3 -> 3
b : -147.0000, 3 -> 0
c : 152.0000, 3 -> 1
d : -97.0000, 3 -> 2
a : -908.0000, 0 -> 2
b : -728.0000, 0 -> 2
d : -995.0000, 1 -> 1
c : 117.0000, 1 -> 1
a : 612.0000, 2 -> 3
b : 684.0000, 2 -> 1
c : 762.0000, 3 -> 3
a : 42.0000, 3 -> 0
