a : -983.0000, 0 -> 6
b : -117.0000, 0 -> 6
a : 638.0000, 1 -> 2
b : 941.0000, 1 -> 7
a : 38.0000, 2 -> 6
b : -919.0000, 2 -> 2
a : 994.0000, 3 -> 3
b : 142.0000, 3 -> 3
a : 616.0000, 4 -> 2
b : 787.0000, 4 -> 2
a : 971.0000, 5 -> 2
b : -304.0000, 5 -> 6
a : -330.0000, 6 -> 1
b : 978.0000, 6 -> 7
a : -498.0000, 7 -> 0
b : -584.0000, 7 -> 7
b : 299.0000, 0 -> 3
a : -266.0000, 1 -> 4
a : 686.0000, 2 -> 3
b : 123.0000, 3 -> 6
a : 79.0000, 4 -> 5
a : 34.0000, 5 -> 3
a : -616.0000, 6 -> 2
b : 231.0000, 7 -> 2
