a : 19.0000, 0 -> 3
b : 84.0000, 0 -> 4
a : 983.0000, 1 -> 2
b : 985.0000, 1 -> 5
a : 930.0000, 2 -> 0
b : 633.0000, 2 -> 7
a : -277.0000, 3 -> 2
b : -275.0000, 3 -> 1
a : -767.0000, 4 -> 5
b : 888.0000, 4 -> 4
a : -91.0000, 5 -> 1
b : 508.0000, 5 -> 6
a : -985.0000, 6 -> 5
b : -793.0000, 6 -> 4
a : 795.0000, 7 -> 7
b : 966.0000, 7 -> 1
b : 369.0000, 0 -> 7
b : 673.0000, 1 -> 7
a : -104.0000, 2 -> 2
b : 379.0000, 3 -> 3
a : 60.0000, 4 -> 4
a : 434.0000, 5 -> 3
b : 836.0000, 6 -> 7
b : -951.0000, 7 -> 6
