a : 698.0000, 0 -> 3
b : -518.0000, 0 -> 1
c : -244.0000, 0 -> 3
d : -118.0000, 0 -> 2
a : 331.0000, 1 -> 0
b : 2.0000, 1 -> 0
c : -946.0000, 1 -> 3
d : -906.0000, 1 -> 1
a : -631.0000, 2 -> 1
b : -856.0000, 2 -> 0
c : 821.0000, 2 -> 0
d : -56.0000, 2 -> 0
a : 974.0000, 3 -> 3
b : 138.0000, 3 -> 3
c : 703.0000, 3 -> 3
d : -289.0000, 3 -> 2
a : -991.0000, 0 -> 0
c : -289.0000, 0 -> 1
d : -836.0000, 1 -> 0
b : -754.0000, 1 -> 3
d : 361.0000, 2 -> 1
c : 560.0000, 2 -> 2
c : 783.0000, 3 -> 1
c : 975.0000, 3 -> 0
