a : 343.0000, 0 -> 6
b : 116.0000, 0 -> 1
a : 609.0000, 1 -> 6
b : -788.0000, 1 -> 0
a : -800.0000, 2 -> 6
b : -958.0000, 2 -> 5
a : 546.0000, 3 -> 6
b : -527.0000, 3 -> 3
a : -406.0000, 4 -> 7
b : -382.0000, 4 -> 3
a : -302.0000, 5 -> 6
b : 580.0000, 5 -> 2
a : 3.0000, 6 -> 4
b : 869.0000, 6 -> 5
a : 601.0000, 7 -> 0
b : 25.0000, 7 -> 3
b : -778.0000, 0 -> 0
b : -512.0000, 1 -> 1
b : -461.0000, 2 -> 6
b : -174.0000, 3 -> 7
b : -440.0000, 4 -> 7
a : 29.0000, 5 -> 7
a : 437.0000, 6 -> 3
b : -603.0000, 7 -> 5
