a : -155.0000, 0 -> 2
b : 92.0000, 0 -> 2
c : 288.0000, 0 -> 3
d : 241.0000, 0 -> 3
a : 430.0000, 1 -> 0
b : -995.0000, 1 -> 1
c : -478.0000, 1 -> 0
d : 258.0000, 1 -> 0
a : 815.0000, 2 -> 3
b : 148.0000, 2 -> 2
c : -356.0000, 2 -> 3
d : -120.0000, 2 -> 3
a : 882.0000, 3 -> 1
b : -374.0000, 3 -> 0
c : -822.0000, 3 -> 3
d : 886.0000, 3 -> 3
d : -485.0000, 0 -> 2
c : 43.0000, 0 -> 0
d : 37.0000, 1 -> 1
a : 372.0000, 1 -> 2
c : -838.0000, 2 -> 2
b : -830.0000, 2 -> 1
a : -978.0000, 3 -> 2
b : -740.0000, 3 -> 1
