a : 888.0000, 0 -> 1
b : -476.0000, 0 -> 0
c : 462.0000, 0 -> 3
d : 824.0000, 0 -> 0
a : 399.0000, 1 -> 0
b : -548.0000, 1 -> 1
c : -229.0000, 1 -> 3
d : 509.0000, 1 -> 2
a : 762.0000, 2 -> 1
b : 109.0000, 2 -> 1
c : -813.0000, 2 -> 2
d : 841.0000, 2 -> 0
a : -273.0000, 3 -> 3
b : -407.0000, 3 -> 1
c : -560.0000, 3 -> 3
d : -91.0000, 3 -> 0
b : -487.0000, 0 -> 2
d : 178.0000, 0 -> 2
d : 469.0000, 1 -> 1
b : -783.0000, 1 -> 2
b : 573.0000, 2 -> 3
b : 878.0000, 2 -> 2
b : -936.0000, 3 -> 0
a : -452.0000, 3 -> 1
