a : -547.0000, 0 -> 6
b : -948.0000, 0 -> 7
a : 304.0000, 1 -> 6
b : -304.0000, 1 -> 7
a : 423.0000, 2 -> 2
b : -858.0000, 2 -> 5
a : 731.0000, 3 -> 2
b : 364.0000, 3 -> 6
a : -29.0000, 4 -> 7
b : 486.0000, 4 -> 2
a : -588.0000, 5 -> 0
b : -81.0000, 5 -> 0
a : -790.0000, 6 -> 5
b : -301.0000, 6 -> 5
a : -341.0000, 7 -> 4
b : 363.0000, 7 -> 4
a : -622.0000, 0 -> 1
b : 7.0000, 1 -> 6
a : -573.0000, 2 -> 4
a : 857.0000, 3 -> 1
b : -206.0000, 4 -> 6
a : -525.0000, 5 -> 1
b : 425.0000, 6 -> 7
b : 909.0000, 7 -> 6
b : 91.0000, 5 -> 3
