a : -1.0000, 0 -> 7
b : -795.0000, 0 -> 1
c : 75.0000, 0 -> 6
d : 758.0000, 0 -> 5
a : -346.0000, 1 -> 1
b : 764.0000, 1 -> 6
c : -716.0000, 1 -> 6
d : -784.0000, 1 -> 4
a : 685.0000, 2 -> 3
b : 72.0000, 2 -> 6
c : 431.0000, 2 -> 6
d : -185.0000, 2 -> 5
a : 379.0000, 3 -> 5
b : -967.0000, 3 -> 4
c : -507.0000, 3 -> 6
d : 618.0000, 3 -> 2
a : 483.0000, 4 -> 6
b : -696.0000, 4 -> 7
c : -787.0000, 4 -> 3
d : 241.0000, 4 -> 0
a : 529.0000, 5 -> 3
b : 642.0000, 5 -> 1
c : -923.0000, 5 -> 1
d : 938.0000, 5 -> 7
a : 58.0000, 6 -> 4
b : 64.0000, 6 -> 7
c : -360.0000, 6 -> 6
d : -436.0000, 6 -> 5
a : -46.0000, 7 -> 1
b : 33.0000, 7 -> 7
c : 693.0000, 7 -> 3
d : -260.0000, 7 -> 1
a : -614.0000, 0 -> 5
b : -529.0000, 0 -> 5
d : 623.0000, 1 -> 7
d : 342.0000, 1 -> 1
a : 490.0000, 2 -> 4
b : -683.0000, 2 -> 3
b : 26.0000, 3 -> 3
a : -368.0000, 3 -> 7
c : 289.0000, 4 -> 6
a : 246.0000, 4 -> 5
b : 243.0000, 5 -> 7
b : 807.0000, 5 -> 6
d : 538.0000, 6 -> 4
a : 304.0000, 6 -> 5
c : -768.0000, 7 -> 4
c : -85.0000, 7 -> 5
