a : 361.0000, 0 -> 3
b : 317.0000, 0 -> 2
c : -459.0000, 0 -> 2
d : 585.0000, 0 -> 3
a : -186.0000, 1 -> 2
b : 17.0000, 1 -> 1
c : -76.0000, 1 -> 3
d : 433.0000, 1 -> 0
a : 948.0000, 2 -> 0
b : 846.0000, 2 -> 3
c : -658.0000, 2 -> 2
d : 220.0000, 2 -> 0
a : -886.0000, 3 -> 1
b : -543.0000, 3 -> 1
c : -55.0000, 3 -> 3
d : -980.0000, 3 -> 0
d : -251.0000, 0 -> 2
c : -554.0000, 0 -> 0
a : -831.0000, 1 -> 0
d : -312.0000, 1 -> 1
b : -249.0000, 2 -> 1
d : -593.0000, 2 -> 3
b : -677.0000, 3 -> 3
d : 199.0000, 3 -> 1
