a : -916.0000, 0 -> 1
b : -77.0000, 0 -> 2
c : 97.0000, 0 -> 2
d : 77.0000, 0 -> 0
a : 262.0000, 1 -> 0
b : 699.0000, 1 -> 1
c : 462.0000, 1 -> 0
d : -944.0000, 1 -> 1
a : 949.0000, 2 -> 1
b : -504.0000, 2 -> 0
c : 835.0000, 2 -> 0
d : -533.0000, 2 -> 1
a : -518.0000, 3 -> 3
b : 487.0000, 3 -> 1
c : 297.0000, 3 -> 2
d : -444.0000, 3 -> 1
d : -29.0000, 0 -> 2
c : -414.0000, 0 -> 0
a : 219.0000, 1 -> 3
b : -458.0000, 1 -> 3
d : 274.0000, 2 -> 2
a : -284.0000, 2 -> 2
a : 375.0000, 3 -> 2
b : 676.0000, 3 -> 3
