a : 176.0000, 0 -> 2
b : -749.0000, 0 -> 0
c : -739.0000, 0 -> 1
d : 87.0000, 0 -> 2
a : -74.0000, 1 -> 3
b : 10.0000, 1 -> 1
c : 307.0000, 1 -> 0
d : 434.0000, 1 -> 0
a : 796.0000, 2 -> 2
b : -772.0000, 2 -> 2
c : -275.0000, 2 -> 3
d : 952.0000, 2 -> 3
a : 2.0000, 3 -> 3
b : -674.0000, 3 -> 1
c : -702.0000, 3 -> 0
d : -995.0000, 3 -> 1
b : 197.0000, 0 -> 2
b : 739.0000, 0 -> 1
c : 278.0000, 1 -> 3
a : 771.0000, 1 -> 0
b : 282.0000, 2 -> 3
b : 515.0000, 2 -> 0
a : 913.0000, 3 -> 1
b : -440.0000, 3 -> 2
