a : -546.0000, 0 -> 3
b : 602.0000, 0 -> 2
c : -182.0000, 0 -> 2
d : 608.0000, 0 -> 0
a : 341.0000, 1 -> 3
b : 309.0000, 1 -> 1
c : -55.0000, 1 -> 0
d : -280.0000, 1 -> 1
a : 42.0000, 2 -> 2
b : 911.0000, 2 -> 1
c : -978.0000, 2 -> 2
d : -967.0000, 2 -> 2
a : -981.0000, 3 -> 3
b : 913.0000, 3 -> 0
c : 745.0000, 3 -> 2
d : 413.0000, 3 -> 1
d : 811.0000, 0 -> 3
d : 208.0000, 0 -> 1
b : -325.0000, 1 -> 3
d : -91.0000, 1 -> 2
d : -363.0000, 2 -> 0
c : -594.0000, 2 -> 3
c : 821.0000, 3 -> 1
d : 218.0000, 3 -> 0
