a : 609.0000, 0 -> 0
b : 945.0000, 0 -> 5
a : -142.0000, 1 -> 3
b : -185.0000, 1 -> 7
a : -615.0000, 2 -> 1
b : 907.0000, 2 -> 3
a : -554.0000, 3 -> 0
b : 848.0000, 3 -> 2
a : -926.0000, 4 -> 4
b : -971.0000, 4 -> 4
a : 27.0000, 5 -> 3
b : 645.0000, 5 -> 1
a : 671.0000, 6 -> 0
b : -931.0000, 6 -> 1
a : 255.0000, 7 -> 1
b : 153.0000, 7 -> 6
b : 91.0000, 0 -> 7
a : 395.0000, 1 -> 2
b : -937.0000, 2 -> 4
b : -913.0000, 3 -> 7
b : 967.0000, 4 -> 0
a : 955.0000, 5 -> 2
a : 72.0000, 6 -> 2
a : -711.0000, 7 -> 0
