a : 297.0000, 0 -> 0
b : 257.0000, 0 -> 7
a : 334.0000, 1 -> 1
b : -685.0000, 1 -> 3
a : 14.0000, 2 -> 1
b : 936.0000, 2 -> 1
a : 673.0000, 3 -> 3
b : 401.0000, 3 -> 4
a : -990.0000, 4 -> 1
b : -160.0000, 4 -> 0
a : 109.0000, 5 -> 4
b : 309.0000, 5 -> 2
a : 638.0000, 6 -> 4
b : -994.0000, 6 -> 6
a : 437.0000, 7 -> 4
b : 343.0000, 7 -> 7
b : -433.0000, 0 -> 1
a : -684.0000, 1 -> 2
a : 789.0000, 2 -> 6
a : 243.0000, 3 -> 0
b : 857.0000, 4 -> 7
b : 20.0000, 5 -> 0
b : -8.0000, 6 -> 3
a : 301.0000, 7 -> 1
a : 866.0000, 7 -> 5
