a : -613.0000, 0 -> 0
b : -792.0000, 0 -> 7
a : 192.0000, 1 -> 7
b : 125.0000, 1 -> 1
a : -56.0000, 2 -> 7
b : -471.0000, 2 -> 1
a : 55.0000, 3 -> 0
b : 817.0000, 3 -> 2
a : 322.0000, 4 -> 6
b : 219.0000, 4 -> 5
a : -984.0000, 5 -> 0
b : -791.0000, 5 -> 7
a : -420.0000, 6 -> 4
b : 187.0000, 6 -> 0
a : 465.0000, 7 -> 2
b : 896.0000, 7 -> 1
b : -689.0000, 0 -> 3
b : 202.0000, 1 -> 0
a : 791.0000, 2 -> 0
a : 945.0000, 3 -> 3
a : 980.0000, 4 -> 3
b : -620.0000, 5 -> 4
b : -723.0000, 6 -> 7
b : 723.0000, 7 -> 7
b : 964.0000, 1 -> 5
