a : -490.0000, 0 -> 0
b : -877.0000, 0 -> 3
a : -227.0000, 1 -> 4
b : -549.0000, 1 -> 5
a : 142.0000, 2 -> 7
b : 478.0000, 2 -> 6
a : -222.0000, 3 -> 4
b : 768.0000, 3 -> 7
a : -344.0000, 4 -> 2
b : 689.0000, 4 -> 2
a : -433.0000, 5 -> 1
b : 247.0000, 5 -> 4
a : -392.0000, 6 -> 4
b : 202.0000, 6 -> 1
a : 676.0000, 7 -> 4
b : -501.0000, 7 -> 2
b : 2.0000, 0 -> 7
a : 80.0000, 1 -> 7
a : -933.0000, 2 -> 1
b : 891.0000, 3 -> 1
b : 367.0000, 4 -> 3
b : -660.0000, 5 -> 0
a : 318.0000, 6 -> 6
a : -749.0000, 7 -> 6
